datetime,hour,day_of_week,month,is_weekend,is_holiday_mlk,temperature_2m,relative_humidity_2m,weathercode,windspeed_10m,total_traffic,total_car,total_motorcycle,predicted_jam_label,predicted_peak_category,is_jam,peak_category_daily
2024-12-25 01:00:00,1,Wednesday,December,False,True,23.9,97,53,10.4,1157,855,289,No Jam,Off-Peak,False,Off-Peak
2024-12-25 02:00:00,2,Wednesday,December,False,True,24.0,97,51,10.5,1160,826,323,No Jam,Off-Peak,False,Off-Peak
2024-12-25 03:00:00,3,Wednesday,December,False,True,24.0,97,61,8.6,1352,1006,332,No Jam,Off-Peak,False,Off-Peak
2024-12-25 04:00:00,4,Wednesday,December,False,True,23.9,98,51,8.1,1429,1097,319,Jam Likely,Shoulder,True,Shoulder
2024-12-25 05:00:00,5,Wednesday,December,False,True,23.9,98,51,7.4,1401,1062,326,Jam Likely,Shoulder,True,Shoulder
2024-12-25 06:00:00,6,Wednesday,December,False,True,23.9,98,51,6.3,1477,1168,297,Jam Likely,Shoulder,True,Shoulder
2024-12-25 07:00:00,7,Wednesday,December,False,True,23.9,98,51,6.2,1835,1465,355,Jam Likely,Peak,True,Peak
2024-12-25 08:00:00,8,Wednesday,December,False,True,24.1,98,53,6.0,1904,1558,333,Jam Likely,Peak,True,Peak
2024-12-25 09:00:00,9,Wednesday,December,False,True,25.1,91,53,7.8,1913,1540,357,Jam Likely,Shoulder,True,Peak
2024-12-25 10:00:00,10,Wednesday,December,False,True,25.3,90,51,10.1,1843,1447,383,Jam Likely,Shoulder,True,Peak
2024-12-25 11:00:00,11,Wednesday,December,False,True,26.5,82,53,11.4,1913,1544,356,No Jam,Peak,True,Peak
2024-12-25 12:00:00,12,Wednesday,December,False,True,27.4,77,51,11.5,1555,1221,321,Jam Likely,Shoulder,True,Shoulder
2024-12-25 13:00:00,13,Wednesday,December,False,True,27.6,76,3,12.4,1456,1154,289,Jam Likely,Shoulder,True,Shoulder
2024-12-25 14:00:00,14,Wednesday,December,False,True,27.5,75,3,11.0,1474,1159,302,Jam Likely,Shoulder,True,Shoulder
2024-12-25 15:00:00,15,Wednesday,December,False,True,27.3,77,3,9.3,1467,1175,279,Jam Likely,Shoulder,True,Shoulder
2024-12-25 16:00:00,16,Wednesday,December,False,True,27.4,77,51,9.0,1656,1282,360,Jam Likely,Shoulder,True,Shoulder
2024-12-25 17:00:00,17,Wednesday,December,False,True,26.8,79,51,7.8,1263,953,296,No Jam,Off-Peak,False,Off-Peak
2024-12-25 18:00:00,18,Wednesday,December,False,True,26.8,79,3,9.1,1667,1300,351,Jam Likely,Peak,True,Peak
2024-12-25 19:00:00,19,Wednesday,December,False,True,26.1,84,3,7.9,1371,1053,304,No Jam,Shoulder,False,Shoulder
2024-12-25 20:00:00,20,Wednesday,December,False,True,25.6,87,3,8.8,1336,1009,312,No Jam,Off-Peak,False,Off-Peak
2024-12-25 21:00:00,21,Wednesday,December,False,True,25.1,93,51,9.3,1487,1178,294,Jam Likely,Shoulder,True,Shoulder
2024-12-25 22:00:00,22,Wednesday,December,False,True,25.0,95,51,8.2,1545,1196,330,Jam Likely,Shoulder,True,Shoulder
2024-12-25 23:00:00,23,Wednesday,December,False,True,25.0,96,53,7.4,1415,1079,319,Jam Likely,Shoulder,True,Shoulder
2024-12-26 00:00:00,0,Thursday,December,False,False,24.8,98,55,10.3,1155,804,333,No Jam,Off-Peak,False,Off-Peak
2024-12-26 01:00:00,1,Thursday,December,False,False,24.8,96,51,10.0,794,533,247,No Jam,Off-Peak,False,Off-Peak
2024-12-26 02:00:00,2,Thursday,December,False,False,24.6,95,51,11.4,867,638,216,No Jam,Off-Peak,False,Off-Peak
2024-12-26 03:00:00,3,Thursday,December,False,False,24.5,94,51,11.0,952,668,265,No Jam,Off-Peak,False,Off-Peak
2024-12-26 04:00:00,4,Thursday,December,False,False,24.4,93,51,10.3,1598,1249,334,No Jam,Shoulder,True,Shoulder
2024-12-26 05:00:00,5,Thursday,December,False,False,24.3,94,51,9.0,1078,819,247,No Jam,Off-Peak,False,Off-Peak
2024-12-26 06:00:00,6,Thursday,December,False,False,24.2,94,3,9.1,1447,1119,311,Jam Likely,Shoulder,True,Shoulder
2024-12-26 07:00:00,7,Thursday,December,False,False,24.2,94,3,9.7,1823,1497,312,Jam Likely,Shoulder,True,Peak
2024-12-26 08:00:00,8,Thursday,December,False,False,24.4,94,3,9.9,1620,1275,327,Jam Likely,Shoulder,True,Shoulder
2024-12-26 09:00:00,9,Thursday,December,False,False,25.9,93,51,6.4,1860,1371,474,Jam Likely,Shoulder,True,Peak
2024-12-26 10:00:00,10,Thursday,December,False,False,26.8,89,51,6.7,1661,1300,341,Jam Likely,Shoulder,True,Peak
2024-12-26 11:00:00,11,Thursday,December,False,False,27.5,84,3,8.5,1718,1387,311,Jam Likely,Shoulder,True,Peak
2024-12-26 12:00:00,12,Thursday,December,False,False,28.1,79,3,7.6,1904,1498,390,Jam Likely,Shoulder,True,Peak
2024-12-26 13:00:00,13,Thursday,December,False,False,28.6,74,3,7.6,1575,1226,329,Jam Likely,Shoulder,True,Shoulder
2024-12-26 14:00:00,14,Thursday,December,False,False,29.2,72,51,8.8,1604,1312,274,Jam Likely,Shoulder,True,Shoulder
